"Name","Id","PriorityClass","FileVersion","HandleCount","WorkingSet","PagedMemorySize","PrivateMemorySize","VirtualMemorySize","TotalProcessorTime","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","UserProcessorTime","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","Site","Container"
"svchost","4412","Normal","10.0.19041.1 (WinBuild.160101.0800)","270","11706368","2457600","2457600","93241344","00:00:00.0781250","0","270","2203411464192","11706368","2457600","12160","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.078125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5124","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12160","12160","2457600","127200","127200","3018752","3018752","12812288","12812288","103264256","2203421487104","True","2457600","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 2:45:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203411464192","False",,,,"11706368",,
"svchost","4548","Normal","10.0.19041.1 (WinBuild.160101.0800)","129","4612096","1556480","1556480","71626752","00:00:00.0312500","0","129","2203389849600","4612096","1556480","12136","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4728","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12136","12136","1556480","65864","65864","1826816","1826816","7041024","7041024","75296768","2203393519616","True","1556480","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:20 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203389849600","False",,,,"4612096",,
"svchost","4580","Normal","10.0.19041.1 (WinBuild.160101.0800)","299","12525568","6037504","6037504","125173760","00:00:01.7812500","1","299","2203443396608","12525568","6037504","15264","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.78125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4828","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15264","15264","6037504","170000","170000","6078464","6078464","17862656","17862656","126754816","2203444977664","True","6037504","00:00:00.5000000","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2812500","2203443396608","False",,,,"12525568",,
"svchost","4672","Normal","10.0.19041.1 (WinBuild.160101.0800)","215","5468160","1921024","1921024","78479360","00:00:00.2343750","0","215","2203396702208","5468160","1921024","13000","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.234375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5932","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13000","13000","1921024","78584","78584","2154496","2154496","8478720","8478720","81100800","2203399323648","True","1921024","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:41 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","2203396702208","False",,,,"5468160",,
"svchost","5236",,,"378","13377536","5410816","5410816","145240064","00:00:04.3906250","0","378","2203463462912","13377536","5410816","19784",,,"4.390625",,,,"Process","8",,,,,,".","0","",,,,,"19784","19784","5410816","140760","140760","24166400","24166400","32788480","32788480","156782592","2203475005440",,"5410816","00:00:02.2812500","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:24 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.1093750","2203463462912","False",,,,"13377536",,
"svchost","5344","Normal","10.0.19041.1 (WinBuild.160101.0800)","220","8867840","2969600","2969600","92950528","00:00:03.6718750","0","220","2203411173376","8867840","2969600","11960","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","3.671875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1780","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11960","11960","2969600","109016","109016","3080192","3080192","11812864","11812864","104660992","2203422883840","True","2969600","00:00:02.4375000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:24 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2343750","2203411173376","False",,,,"8867840",,
"svchost","5632","Normal","10.0.19041.1 (WinBuild.160101.0800)","124","6754304","1564672","1564672","69902336","00:00:00.0468750","0","124","2203388125184","6754304","1564672","8696","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5112","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8696","8696","1564672","64520","64520","1871872","1871872","7839744","7839744","75796480","2203394019328","True","1564672","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203388125184","False",,,,"6754304",,
"svchost","5700","Normal","10.0.19041.1 (WinBuild.160101.0800)","108","4759552","1454080","1454080","71073792","00:00:00.0156250","0","108","2203389296640","4759552","1454080","7744","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4896","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7744","7744","1454080","66896","66896","1826816","1826816","6459392","6459392","75034624","2203393257472","True","1454080","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:56:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203389296640","False",,,,"4759552",,
"svchost","5744","Normal","10.0.19041.1 (WinBuild.160101.0800)","387","12488704","5730304","5730304","130707456","00:00:00.3593750","0","387","2203448930304","12488704","5730304","21168","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.359375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5500","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21168","21168","5730304","190776","190776","7667712","7667712","24772608","24772608","142680064","2203460902912","True","5730304","00:00:00.1718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:13 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","2203448930304","False",,,,"12488704",,
"svchost","5928","Normal","10.0.19041.1 (WinBuild.160101.0800)","165","5332992","1765376","1765376","74846208","00:00:00.0156250","0","165","2203393069056","5332992","1765376","9232","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6008","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9232","9232","1765376","74072","74072","2056192","2056192","8511488","8511488","78819328","2203397042176","True","1765376","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203393069056","False",,,,"5332992",,
"svchost","6464",,,"121","7495680","1605632","1605632","76242944","00:00:00.0156250","0","121","2203394465792","7495680","1605632","8288",,,"0.015625",,,,"Process","8",,,,,,".","0","",,,,,"8288","8288","1605632","76272","76272","1880064","1880064","7585792","7585792","79912960","2203398135808",,"1605632","00:00:00.0156250","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/18/2025 10:20:46 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203394465792","False",,,,"7495680",,
"svchost","6992","Normal","10.0.19041.1 (WinBuild.160101.0800)","520","16486400","11227136","11227136","186245120","00:00:02.0781250","0","520","2203504467968","16486400","11227136","32704","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","2.078125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4740","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32704","32704","11227136","180200","180200","15200256","15200256","23302144","23302144","196489216","2203514712064","True","11227136","00:00:00.4843750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:31 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5937500","2203504467968","False",,,,"16486400",,
"svchost","7080","Normal","10.0.19041.1 (WinBuild.160101.0800)","440","17764352","5087232","5087232","200810496","00:00:00.2500000","1","440","2203519033344","17764352","5087232","24704","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.25","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5172","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24704","24704","5087232","196360","196360","7192576","7192576","19046400","19046400","209739776","2203527962624","True","5087232","00:00:00.1093750","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:01:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","2203519033344","False",,,,"17764352",,
"svchost","7380","Normal","10.0.19041.1 (WinBuild.160101.0800)","156","6246400","2011136","2011136","81539072","00:00:00.0156250","0","156","2203399761920","6246400","2011136","9784","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1788","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2011136","89496","89496","2289664","2289664","8937472","8937472","85213184","2203403436032","True","2011136","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:34 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203399761920","False",,,,"6246400",,
"svchost","7388","Normal","10.0.19041.1 (WinBuild.160101.0800)","217","6860800","2818048","2818048","93855744","00:00:00.0468750","0","217","2203412078592","6860800","2818048","12992","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5320","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12992","12992","2818048","106296","106296","5349376","5349376","13660160","13660160","112615424","2203430838272","True","2818048","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:01:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203412078592","False",,,,"6860800",,
"svchost","7772","Normal","10.0.19041.1 (WinBuild.160101.0800)","114","4296704","1310720","1310720","67772416","00:00:00","0","114","2203385995264","4296704","1310720","7472","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3688","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1310720","59648","59648","1589248","1589248","6520832","6520832","79925248","2203398148096","True","1310720","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:00:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203385995264","False",,,,"4296704",,
"svchost","8416",,,"169","7405568","1662976","1662976","73703424","00:00:00.0156250","0","169","2203391926272","7405568","1662976","8760",,,"0.015625",,,,"Process","8",,"True",,,,".","0","",,,,,"8760","8760","1662976","71952","71952","1990656","1990656","7516160","7516160","79138816","2203397361664",,"1662976","00:00:00.0156250","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/18/2025 10:13:19 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203391926272","False",,,,"7405568",,
"System","4",,,"3026","98304","196608","196608","3985408","00:13:58.8750000","0","3026","3985408","98304","196608","272",,,"838.875",,,,"Process","8",,,,,,".","0","",,,,,"272","272","196608","0","0","217088","217088","880640","880640","14831616","14831616",,"196608","00:13:58.8750000","System",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","3985408","False",,,,"98304",,
"SystemSettings","6204","Normal","10.0.19041.1266 (WinBuild.160101.0800)","705","884736","28913664","28913664","376049664","00:00:00.3437500","1","705","2203694272512","884736","28913664","33616","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.34375","10.0.19041.1266","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"4864","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","262648","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33616","33616","28913664","657232","657232","41664512","41664512","83136512","83136512","388632576","2203706855424","True","28913664","00:00:00.1718750","SystemSettings","15","False","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:04:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","2203694272512","False",,,,"884736",,
"taskhostw","4696","Normal","10.0.19041.1 (WinBuild.160101.0800)","268","12001280","7065600","7065600","162951168","00:00:00.5937500","1","268","2203481174016","12001280","7065600","29432","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","0.59375","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"4336","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","29432","29432","7065600","180632","180632","9416704","9416704","19197952","19197952","170029056","2203488251904","True","7065600","00:00:00.3593750","taskhostw","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","2203481174016","False",,,,"12001280",,
"TextInputHost","7860","Normal","2001.22012.0.3920","528","16044032","9351168","9351168","279470080","00:00:01.7656250","1","528","2203597692928","16044032","9351168","22552","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe","Microsoft Corporation","1.765625","2001.22012.0.3920","","Microsoft? Windows? Operating System","Process","8",,"False",,"5948","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","131794","Microsoft Text Input Application","System.Diagnostics.ProcessModule (TextInputHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22552","22552","9351168","432664","432664","9449472","9449472","40636416","40636416","290230272","2203608453120","True","9351168","00:00:00.9062500","TextInputHost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:39 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8593750","2203597692928","False",,,,"16044032",,
"VSSVC","2324","Normal","10.0.19041.1 (WinBuild.160101.0800)","154","7151616","1798144","1798144","73822208","00:00:00.0937500","0","154","2203392045056","7151616","1798144","10056","C:\WINDOWS\system32\vssvc.exe","Microsoft Corporation","0.09375","10.0.19041.1","Microsoft? Volume Shadow Copy Service","Microsoft? Windows? Operating System","Process","8",,"False",,"4028","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (vssvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10056","10056","1798144","75168","75168","2179072","2179072","8527872","8527872","76443648","2203394666496","True","1798144","00:00:00.0625000","VSSVC","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203392045056","False",,,,"7151616",,
"wininit","660",,,"163","4321280","1388544","1388544","69419008","00:00:00.0937500","0","163","2203387641856","4321280","1388544","11240",,,"0.09375",,,,"Process","13",,,,,,".","0","",,,,,"11240","11240","1388544","77040","77040","1941504","1941504","7507968","7507968","82046976","2203400269824",,"1388544","00:00:00.0781250","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203387641856","False",,,,"4321280",,
"winlogon","760","High","10.0.19041.1151 (WinBuild.160101.0800)","251","7008256","2686976","2686976","99397632","00:00:00.2031250","1","251","2203417620480","7008256","2686976","11720","C:\WINDOWS\system32\winlogon.exe","Microsoft Corporation","0.203125","10.0.19041.1151","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"5552","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11720","11720","2686976","140512","140512","3743744","3743744","13373440","13373440","105275392","2203423498240","True","2686976","00:00:00.2031250","winlogon","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203417620480","False",,,,"7008256",,
"WinStore.App","4240","Normal","11910.1002.5.0","514","950272","15437824","15437824","758861824","00:00:00.2187500","1","514","5053829120","950272","15437824","37264","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\WinStore.App.exe","Microsoft Corporation","0.21875","11910.1002.5.0","Store","Windows Store","Process","8",,"False",,"5104","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","328408","Microsoft Store","System.Diagnostics.ProcessModule (WinStore.App.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","37264","37264","15437824","499736","499736","15994880","15994880","49983488","49983488","763056128","5058023424","True","15437824","00:00:00.0937500","WinStore.App","15","False","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:01:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","5053829120","False",,,,"950272",,
