"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","268","2203406929920","13447168","3067904","16024",,,,,,,,"Process","8",,"True",,,,"268","7972",".","0","",,,,,"16024","16024","3067904","3067904","105648","105648","3280896","3280896","13520896","13520896","92540928","2203410763776",,,"3067904","3067904",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"88707072","2203406929920","False",,,,"13447168","13447168",,
"svchost","0","124","2203389173760","7843840","1626112","8832","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4608","Microsoft.Win32.SafeHandles.SafeProcessHandle","124","8072",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8832","8832","1626112","1626112","64744","64744","1900544","1900544","7929856","7929856","75796480","2203394019328","True","Normal","1626112","1626112","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:38:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","70950912","2203389173760","False",,,,"7843840","7843840",,
"System","0","2716","3985408","131072","200704","272",,,"300.875",,,,,"Process","8",,,,,,"2716","4",".","0","",,,,,"272","272","200704","200704","0","0","225280","225280","876544","876544","14831616","14831616",,,"200704","200704","00:05:00.8750000","System",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:38 AM",,"System.Diagnostics.ProcessThreadCollection","00:05:00.8750000","00:00:00","3985408","3985408","False",,,,"131072","131072",,
"SystemSettings","1","699","2203702603776","1204224","18194432","33480","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.4375","10.0.19041.1266 (WinBuild.160101.0800)","10.0.19041.1266","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"5260","Microsoft.Win32.SafeHandles.SafeProcessHandle","699","7360",".","132060","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33480","33480","18194432","18194432","645736","645736","26767360","26767360","68243456","68243456","385953792","2203704176640","True","Normal","18194432","18194432","00:00:00.1406250","SystemSettings","15","False","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:23:59 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.2968750","384380928","2203702603776","False",,,,"1204224","1204224",,
"taskhostw","1","264","2203480190976","15093760","6660096","27776","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","0.28125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"7108","Microsoft.Win32.SafeHandles.SafeProcessHandle","264","3428",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27776","27776","6660096","6660096","179224","179224","9469952","9469952","19423232","19423232","169570304","2203487793152","True","Normal","6660096","6660096","00:00:00.1875000","taskhostw","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2812500","00:00:00.0937500","161968128","2203480190976","False",,,,"15093760","15093760",,
"TextInputHost","1","529","2203596894208","33206272","9207808","22416","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe","Microsoft Corporation","0.671875","2001.22012.0.3920","2001.22012.0.3920","","Microsoft? Windows? Operating System","Process","8",,"False",,"6616","Microsoft.Win32.SafeHandles.SafeProcessHandle","529","916",".","132006","Microsoft Text Input Application","System.Diagnostics.ProcessModule (TextInputHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22416","22416","9207808","9207808","431232","431232","9383936","9383936","40685568","40685568","290230272","2203608453120","True","Normal","9207808","9207808","00:00:00.4531250","TextInputHost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6718750","00:00:00.2187500","278671360","2203596894208","False",,,,"33206272","33206272",,
"VSSVC","0","154","2203391520768","8687616","1740800","10056","C:\WINDOWS\system32\vssvc.exe","Microsoft Corporation","0.09375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Microsoft? Volume Shadow Copy Service","Microsoft? Windows? Operating System","Process","8",,"False",,"6204","Microsoft.Win32.SafeHandles.SafeProcessHandle","154","2528",".","0","","System.Diagnostics.ProcessModule (vssvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10056","10056","1740800","1740800","75168","75168","2183168","2183168","9166848","9166848","76443648","2203394666496","True","Normal","1740800","1740800","00:00:00.0937500","VSSVC","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00","73297920","2203391520768","False",,,,"8687616","8687616",,
"wininit","0","163","2203387641856","6565888","1396736","11240",,,"0.078125",,,,,"Process","13",,,,,,"163","664",".","0","",,,,,"11240","11240","1396736","1396736","77040","77040","1953792","1953792","7512064","7512064","82046976","2203400269824",,,"1396736","1396736","00:00:00.0781250","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00","69419008","2203387641856","False",,,,"6565888","6565888",,
"winlogon","1","251","2203417620480","11206656","2682880","11720","C:\WINDOWS\system32\winlogon.exe","Microsoft Corporation","0.125","10.0.19041.1151 (WinBuild.160101.0800)","10.0.19041.1151","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"6440","Microsoft.Win32.SafeHandles.SafeProcessHandle","251","764",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11720","11720","2682880","2682880","140512","140512","3784704","3784704","13357056","13357056","105275392","2203423498240","True","High","2682880","2682880","00:00:00.1093750","winlogon","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0156250","99397632","2203417620480","False",,,,"11206656","11206656",,
"WinStore.App","1","515","5053829120","1220608","15417344","37264","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\WinStore.App.exe","Microsoft Corporation","0.3125","11910.1002.5.0","11910.1002.5.0","Store","Windows Store","Process","8",,"False",,"6072","Microsoft.Win32.SafeHandles.SafeProcessHandle","515","4584",".","328632","Microsoft Store","System.Diagnostics.ProcessModule (WinStore.App.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","37264","37264","15417344","15417344","499736","499736","15990784","15990784","49979392","49979392","763056128","5058023424","True","Normal","15417344","15417344","00:00:00.2343750","WinStore.App","15","False","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:23:31 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","00:00:00.0781250","758861824","5053829120","False",,,,"1220608","1220608",,
